chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
185,original_proposal_commission.pdf,European Commission,1). 42 Regulation (EU) 2016/679 of the European Parliament and of the Council of 27 April 2016 on th...,-0.018815521,0.27629054,0.29972583
186,original_proposal_commission.pdf,European Commission,42 Regulation (EU) 2016/679 of the European Parliament and of the Council of 27 April 2016 on the pr...,-0.0290511,0.27517653,0.30973047
187,original_proposal_commission.pdf,European Commission,1). 43 Directive 2002/58/EC of the European Parliament and of the Council of 12 July 2002 concerning...,0.007918054,0.29559696,0.2901688
188,original_proposal_commission.pdf,European Commission,43 Directive 2002/58/EC of the European Parliament and of the Council of 12 July 2002 concerning the...,-0.01327459,0.2978177,0.3154593
189,original_proposal_commission.pdf,European Commission,37). EN EN 23 used in that Member State. A substantial connection should also be assumed where a ser...,0.0046568625,0.26617813,0.2639796
190,original_proposal_commission.pdf,European Commission,EN EN 23 used in that Member State. A substantial connection should also be assumed where a service ...,0.010983476,0.28039062,0.2714653
191,original_proposal_commission.pdf,European Commission,"Mere technical accessibility of a website from the Union should not, alone, be considered as establi...",0.014175877,0.31013435,0.29805768
192,original_proposal_commission.pdf,European Commission,"(12) For reasons of consistency and technological neutrality, the term child sexual abuse material s...",0.05512997,0.33297572,0.2766096
193,original_proposal_commission.pdf,European Commission,(13) The term online child sexual abuse should cover not only the dissemination of material previous...,0.10474812,0.4118661,0.30239227
194,original_proposal_commission.pdf,European Commission,"To guide their risk assessment, a non-exhaustive list of elements to be taken into account should be...",0.120318115,0.37970012,0.25294858
195,original_proposal_commission.pdf,European Commission,"To allow for a full consideration of the specific characteristics of the services they offer, provid...",0.079259425,0.35310224,0.27071333
196,original_proposal_commission.pdf,European Commission,"(17) To allow for innovation and ensure proportionality and technological neutrality, no exhaustive ...",0.0010293536,0.37038976,0.37325788
197,original_proposal_commission.pdf,European Commission,"(18) In order to ensure that the objectives of this Regulation are achieved, that flexibility should...",0.0026775189,0.32591575,0.3265128
198,original_proposal_commission.pdf,European Commission,"Therefore, providers of hosting services and providers of publicly available interpersonal communica...",0.073338866,0.40034246,0.32490042
199,original_proposal_commission.pdf,European Commission,"When selecting appropriate mitigation measures, providers should at least duly consider the possible...",0.13573134,0.42519236,0.28216952
200,original_proposal_commission.pdf,European Commission,"In order to avoid any undue interference with fundamental rights and to ensure proportionality, that...",0.08605192,0.43339974,0.34448883
201,original_proposal_commission.pdf,European Commission,One of the elements to be taken into account in this regard is the likelihood that the service is us...,0.08072543,0.42794085,0.34476343
202,original_proposal_commission.pdf,European Commission,The criteria should vary so as to account of the different characteristics of the various types of o...,0.08809468,0.42210376,0.3308499
203,original_proposal_commission.pdf,European Commission,"Therefore, it should be ensured that detection orders can be issued only after the Coordinating Auth...",0.086620264,0.48518726,0.39621586
204,original_proposal_commission.pdf,European Commission,"To avoid unreasonable or disproportionate outcomes, such requirements should be set after an objecti...",0.0033491515,0.4022791,0.40296787
205,original_proposal_commission.pdf,European Commission,"Therefore, a procedure should be provided for that allows the providers concerned, the EU Centre on ...",0.10616046,0.39908168,0.28793442
206,original_proposal_commission.pdf,European Commission,A service should be considered comparable where it provides a functional equivalent to the service i...,0.06113909,0.33569402,0.27282262
207,original_proposal_commission.pdf,European Commission,(26) The measures taken by providers of hosting services and providers of publicly available interpe...,0.09174694,0.42256778,0.32734728
208,original_proposal_commission.pdf,European Commission,"In order to ensure the effectiveness of those measures, allow for tailored solutions, remain technol...",0.09736124,0.36615235,0.26421925
209,original_proposal_commission.pdf,European Commission,"That includes the use of end-to- end encryption technology, which is an important tool to guarantee ...",0.13219237,0.35937876,0.21949579
210,original_proposal_commission.pdf,European Commission,"When executing the detection order, providers should take all available safeguard measures to ensure...",0.16021279,0.3846991,0.21461812
211,original_proposal_commission.pdf,European Commission,"(27) In order to facilitate the providers compliance with the detection obligations, the EU Centre s...",0.22234991,0.4643943,0.22760056
212,original_proposal_commission.pdf,European Commission,The advice of the European Data Protection Board should be taken into account by the EU Centre when ...,0.21034205,0.46377373,0.24003121
213,original_proposal_commission.pdf,European Commission,The providers may operate the technologies made available by the EU Centre or by others or technolog...,0.16447008,0.44920203,0.27518582
214,original_proposal_commission.pdf,European Commission,(29) Providers of hosting services and providers of publicly available interpersonal communications ...,0.1481097,0.4114228,0.25479093
215,original_proposal_commission.pdf,European Commission,"Where such reasonable grounds exist, doubts about the potential victims age should not prevent those...",0.06506856,0.42412657,0.35793412
216,original_proposal_commission.pdf,European Commission,"In the interest of effectiveness, it should be immaterial in which manner they obtain such awareness...",0.020686604,0.36772007,0.3491833
217,original_proposal_commission.pdf,European Commission,"Such awareness could, for example, be obtained through the execution of detection orders, informatio...",0.03283078,0.36318952,0.33139783
218,original_proposal_commission.pdf,European Commission,(30) To ensure that online child sexual abuse material is removed as swiftly as possible after its d...,-0.046392597,0.28188956,0.33537364
219,original_proposal_commission.pdf,European Commission,EN EN 28 (32) The obligations of this Regulation do not apply to providers of hosting services that ...,-0.006112948,0.2963591,0.30619708
220,original_proposal_commission.pdf,European Commission,"In particular, it should be ensured that the burdens imposed on the providers of internet access ser...",-0.060378812,0.25829518,0.32673448
221,original_proposal_commission.pdf,European Commission,Considering that carrying out the activities needed to obtain such removal or disabling of access ca...,0.039346255,0.35809457,0.3191628
222,original_proposal_commission.pdf,European Commission,"(37) To ensure the efficient management of such victim support functions, victims should be allowed ...",0.0047227102,0.3206725,0.3189891
223,original_proposal_commission.pdf,European Commission,(39) To avoid disproportionate interferences with users rights to private and family life and to pro...,-0.13163558,0.20389159,0.34923303
224,original_proposal_commission.pdf,European Commission,"(40) In order to facilitate smooth and efficient communications by electronic means, including, wher...",-0.13872051,0.20656174,0.35963643
225,original_proposal_commission.pdf,European Commission,"(41) In order to allow for effective oversight and, where necessary, enforcement of this Regulation,...",-0.1646295,0.17077371,0.35163766
226,original_proposal_commission.pdf,European Commission,"(44) In order to provide clarity and enable effective, efficient and consistent coordination and coo...",-0.110338345,0.23084792,0.35332
227,original_proposal_commission.pdf,European Commission,"For those reasons, the Coordinating Authority should act as the single contact point with regard to ...",-0.1388775,0.22192416,0.37533492
228,original_proposal_commission.pdf,European Commission,(45) Considering the EU Centres particular expertise and central position in connection to the imple...,-0.13451602,0.22620171,0.37491566
229,original_proposal_commission.pdf,European Commission,Such assistance should be without prejudice to the respective tasks and powers of the Coordinating A...,-0.12717548,0.21956661,0.36022672
230,original_proposal_commission.pdf,European Commission,(46) Given the importance of their tasks and the potential impact of the use of their powers for the...,-0.1543689,0.21890311,0.38912737
